region,edu,sex,agest,lf_rate,lf_rate_goal
IR,e6,m,45,0.867011,0.969299384
IR,e1,f,50,0.051477,0.727647977
IR,e2,f,50,0.051477,0.727647977
IR,e3,f,50,0.037358,0.727647977
IR,e4,f,50,0.092727,0.727647977
IR,e5,f,50,0.092727,0.898176216
IR,e6,f,50,0.358801,0.943335721
IR,e1,m,50,0.819308,0.877024819
IR,e2,m,50,0.819308,0.877024819
IR,e3,m,50,0.764745,0.877024819
IR,e4,m,50,0.713982,0.877024819
IR,e5,m,50,0.713982,0.931208125
IR,e6,m,50,0.606432,0.972464329
IR,e1,f,55,0.05031,0.722406023
IR,e2,f,55,0.05031,0.722406023
IR,e3,f,55,0.030096,0.722406023
IR,e4,f,55,0.040417,0.722406023
IR,e5,f,55,0.040417,0.867767088
IR,e6,f,55,0.154329,0.932138931
IR,e1,m,55,0.736888,0.848878184
IR,e2,m,55,0.736888,0.848878184
IR,e3,m,55,0.631872,0.848878184
IR,e4,m,55,0.48346,0.848878184
IR,e5,m,55,0.48346,0.912073023
IR,e6,m,55,0.455482,0.948181296
IR,e1,f,60,0.050483,0.602966457
IR,e2,f,60,0.050483,0.602966457
IR,e3,f,60,0.020816,0.602966457
IR,e4,f,60,0.028991,0.602966457
IR,e5,f,60,0.028991,0.66766474
IR,e6,f,60,0.053446,0.798278366
IR,e1,m,60,0.613897,0.693750146
IR,e2,m,60,0.613897,0.693750146
IR,e3,m,60,0.463092,0.693750146
IR,e4,m,60,0.295434,0.693750146
IR,e5,m,60,0.295434,0.736631593
IR,e6,m,60,0.318557,0.833440617
IR,e1,f,65,0.055436,0.115492289
IR,e2,f,65,0.055436,0.115492289
IR,e3,f,65,0.024809,0.115492289
IR,e4,f,65,0.019048,0.115492289
IR,e5,f,65,0.019048,0.159082405
IR,e6,f,65,0.047135,0.255672072
IR,e1,m,65,0.536687,0.232167918
IR,e2,m,65,0.536687,0.232167918
IR,e3,m,65,0.368641,0.232167918
IR,e4,m,65,0.232707,0.232167918
IR,e5,m,65,0.232707,0.238247291
IR,e6,m,65,0.216318,0.365426378
IR,e1,f,70,0.062583,0.033372994
IR,e2,f,70,0.062583,0.033372994
IR,e3,f,70,0.015608,0.033372994
IR,e4,f,70,0.025823,0.033372994
IR,e5,f,70,0.025823,0.088630474
IR,e6,f,70,0.032139,0.130024106
IR,e1,m,70,0.460107,0.104846391
IR,e2,m,70,0.460107,0.104846391
IR,e3,m,70,0.321773,0.104846391
IR,e4,m,70,0.164119,0.104846391
IR,e5,m,70,0.164119,0.132394402
IR,e6,m,70,0.178011,0.203497401
IT,e1,f,15,0.026823396,0.443404763
IT,e2,f,15,0.026823396,0.443404763
IT,e3,f,15,0.026823396,0.443404763
IT,e4,f,15,0.026823396,0.443404763
IT,e5,f,15,0.20419869,0.767092184
IT,e6,f,15,0.405744445,1
IT,e1,m,15,0.051551139,0.346183909
IT,e2,m,15,0.051551139,0.346183909
IT,e3,m,15,0.051551139,0.346183909
IT,e4,m,15,0.051551139,0.346183909
IT,e5,m,15,0.298598421,0.731528073
IT,e6,m,15,0.467865902,0.731528073
IT,e1,f,20,0.442560521,0.535710077
IT,e2,f,20,0.442560521,0.535710077
IT,e3,f,20,0.442560521,0.535710077
IT,e4,f,20,0.442560521,0.535710077
IT,e5,f,20,0.370351273,0.759692529
IT,e6,f,20,0.372678584,0.697649304
IT,e1,m,20,0.620750576,0.714002535
IT,e2,m,20,0.620750576,0.714002535
IT,e3,m,20,0.620750576,0.714002535
IT,e4,m,20,0.620750576,0.714002535
IT,e5,m,20,0.492275616,0.807033397
IT,e6,m,20,0.322806301,0.588001503
IT,e1,f,25,0.485196504,0.593883189
IT,e2,f,25,0.485196504,0.593883189
IT,e3,f,25,0.485196504,0.593883189
IT,e4,f,25,0.485196504,0.593883189
IT,e5,f,25,0.616576307,0.848603955
IT,e6,f,25,0.674878532,0.859228037
IT,e1,m,25,0.786319842,0.75950542
IT,e2,m,25,0.786319842,0.75950542
IT,e3,m,25,0.786319842,0.75950542
IT,e4,m,25,0.786319842,0.75950542
IT,e5,m,25,0.771603812,0.931559481
IT,e6,m,25,0.654972289,0.859743896
IT,e1,f,30,0.479225833,0.753691107
IT,e2,f,30,0.479225833,0.753691107
IT,e3,f,30,0.479225833,0.753691107
IT,e4,f,30,0.479225833,0.753691107
IT,e5,f,30,0.684122153,0.91503786
IT,e6,f,30,0.815605003,0.928284899
IT,e1,m,30,0.835749846,0.834653117
IT,e2,m,30,0.835749846,0.834653117
IT,e3,m,30,0.835749846,0.834653117
IT,e4,m,30,0.835749846,0.834653117
IT,e5,m,30,0.898003033,0.950109994
IT,e6,m,30,0.900802898,0.956820986
IT,e1,f,35,0.496076792,0.719896242
IT,e2,f,35,0.496076792,0.719896242
IT,e3,f,35,0.496076792,0.719896242
IT,e4,f,35,0.496076792,0.719896242
IT,e5,f,35,0.715445715,0.912983183
IT,e6,f,35,0.855117622,0.937351353
IT,e1,m,35,0.852594335,0.915884988
IT,e2,m,35,0.852594335,0.915884988
IT,e3,m,35,0.852594335,0.915884988
IT,e4,m,35,0.852594335,0.915884988
IT,e5,m,35,0.932219384,0.957969657
IT,e6,m,35,0.957986027,0.970538919
IT,e1,f,40,0.527063633,0.740746033
IT,e2,f,40,0.527063633,0.740746033
IT,e3,f,40,0.527063633,0.740746033
IT,e4,f,40,0.527063633,0.740746033
IT,e5,f,40,0.735807518,0.894912017
IT,e6,f,40,0.874702938,0.957699838
IT,e1,m,40,0.862992056,0.864867597
IT,e2,m,40,0.862992056,0.864867597
IT,e3,m,40,0.862992056,0.864867597
IT,e4,m,40,0.862992056,0.864867597
IT,e5,m,40,0.942574423,0.962069906
IT,e6,m,40,0.96631481,0.982638661
IT,e1,f,45,0.515885892,0.766627337
IT,e2,f,45,0.515885892,0.766627337
IT,e3,f,45,0.515885892,0.766627337
IT,e4,f,45,0.515885892,0.766627337
IT,e5,f,45,0.741700387,0.900206478
IT,e6,f,45,0.885191398,0.95567956
IT,e1,m,45,0.859707292,0.858912678
IT,e2,m,45,0.859707292,0.858912678
IT,e3,m,45,0.859707292,0.858912678
IT,e4,m,45,0.859707292,0.858912678
IT,e5,m,45,0.940542998,0.95550404
IT,e6,m,45,0.969247393,0.969299384
IT,e1,f,50,0.473612353,0.727647977
IT,e2,f,50,0.473612353,0.727647977
IT,e3,f,50,0.473612353,0.727647977
IT,e4,f,50,0.473612353,0.727647977
IT,e5,f,50,0.722001575,0.898176216
IT,e6,f,50,0.885461644,0.943335721
IT,e1,m,50,0.835728224,0.877024819
IT,e2,m,50,0.835728224,0.877024819
IT,e3,m,50,0.835728224,0.877024819
IT,e4,m,50,0.835728224,0.877024819
IT,e5,m,50,0.934167587,0.931208125
IT,e6,m,50,0.96855024,0.972464329
IT,e1,f,55,0.363597491,0.722406023
IT,e2,f,55,0.363597491,0.722406023
IT,e3,f,55,0.363597491,0.722406023
IT,e4,f,55,0.363597491,0.722406023
IT,e5,f,55,0.657470399,0.867767088
IT,e6,f,55,0.865665822,0.932138931
IT,e1,m,55,0.713707975,0.848878184
IT,e2,m,55,0.713707975,0.848878184
IT,e3,m,55,0.713707975,0.848878184
IT,e4,m,55,0.713707975,0.848878184
IT,e5,m,55,0.863677616,0.912073023
IT,e6,m,55,0.951274478,0.948181296
IT,e1,f,60,0.178803315,0.602966457
IT,e2,f,60,0.178803315,0.602966457
IT,e3,f,60,0.178803315,0.602966457
IT,e4,f,60,0.178803315,0.602966457
IT,e5,f,60,0.391996693,0.66766474
IT,e6,f,60,0.635588937,0.798278366
IT,e1,m,60,0.371112882,0.693750146
IT,e2,m,60,0.371112882,0.693750146
IT,e3,m,60,0.371112882,0.693750146
IT,e4,m,60,0.371112882,0.693750146
IT,e5,m,60,0.56000592,0.736631593
IT,e6,m,60,0.79050265,0.833440617
IT,e1,f,65,0.042823091,0.115492289
IT,e2,f,65,0.042823091,0.115492289
IT,e3,f,65,0.042823091,0.115492289
IT,e4,f,65,0.042823091,0.115492289
IT,e5,f,65,0.091440815,0.159082405
IT,e6,f,65,0.157036907,0.255672072
IT,e1,m,65,0.1090234,0.232167918
IT,e2,m,65,0.1090234,0.232167918
IT,e3,m,65,0.1090234,0.232167918
IT,e4,m,65,0.1090234,0.232167918
IT,e5,m,65,0.159668594,0.238247291
IT,e6,m,65,0.349848773,0.365426378
IT,e1,f,70,0.013355963,0.033372994
IT,e2,f,70,0.013355963,0.033372994
IT,e3,f,70,0.013355963,0.033372994
IT,e4,f,70,0.013355963,0.033372994
IT,e5,f,70,0.027016919,0.088630474
IT,e6,f,70,0.039248071,0.130024106
IT,e1,m,70,0.045097863,0.104846391
IT,e2,m,70,0.045097863,0.104846391
IT,e3,m,70,0.045097863,0.104846391
IT,e4,m,70,0.045097863,0.104846391
IT,e5,m,70,0.073728468,0.132394402
IT,e6,m,70,0.187253117,0.203497401
LT,e1,f,15,0.025267868,0.443404763
LT,e2,f,15,0.025267868,0.443404763
LT,e3,f,15,0.025267868,0.443404763
LT,e4,f,15,0.025267868,0.443404763
LT,e5,f,15,0.242737922,0.767092184
LT,e6,f,15,0.711007396,1
LT,e1,m,15,0.044295567,0.346183909
LT,e2,m,15,0.044295567,0.346183909
LT,e3,m,15,0.044295567,0.346183909
LT,e4,m,15,0.044295567,0.346183909
LT,e5,m,15,0.306776777,0.731528073
LT,e6,m,15,0.515570422,0.731528073
LT,e1,f,20,0.31093087,0.535710077
LT,e2,f,20,0.31093087,0.535710077
LT,e3,f,20,0.31093087,0.535710077
LT,e4,f,20,0.31093087,0.535710077
LT,e5,f,20,0.430179133,0.759692529
LT,e6,f,20,0.854182222,0.697649304
LT,e1,m,20,0.555339733,0.714002535
LT,e2,m,20,0.555339733,0.714002535
LT,e3,m,20,0.555339733,0.714002535
LT,e4,m,20,0.555339733,0.714002535
LT,e5,m,20,0.589004048,0.807033397
LT,e6,m,20,0.872573534,0.588001503
LT,e1,f,25,0.401311817,0.593883189
LT,e2,f,25,0.401311817,0.593883189
LT,e3,f,25,0.401311817,0.593883189
LT,e4,f,25,0.401311817,0.593883189
LT,e5,f,25,0.732516677,0.848603955
LT,e6,f,25,0.914690281,0.859228037
LT,e1,m,25,0.793100694,0.75950542
LT,e2,m,25,0.793100694,0.75950542
LT,e3,m,25,0.793100694,0.75950542
LT,e4,m,25,0.793100694,0.75950542
LT,e5,m,25,0.904579573,0.931559481
LT,e6,m,25,0.97103372,0.859743896
LT,e1,f,30,0.522538721,0.753691107
LT,e2,f,30,0.522538721,0.753691107
LT,e3,f,30,0.522538721,0.753691107
LT,e4,f,30,0.522538721,0.753691107
LT,e5,f,30,0.768297435,0.91503786
LT,e6,f,30,0.923700302,0.928284899
LT,e1,m,30,0.700059557,0.834653117
LT,e2,m,30,0.700059557,0.834653117
LT,e3,m,30,0.700059557,0.834653117
LT,e4,m,30,0.700059557,0.834653117
LT,e5,m,30,0.93337062,0.950109994
LT,e6,m,30,0.981101765,0.956820986
LT,e1,f,35,0.675061834,0.719896242
LT,e2,f,35,0.675061834,0.719896242
LT,e3,f,35,0.675061834,0.719896242
LT,e4,f,35,0.675061834,0.719896242
LT,e5,f,35,0.842452424,0.912983183
LT,e6,f,35,0.939645379,0.937351353
LT,e1,m,35,0.684704707,0.915884988
LT,e2,m,35,0.684704707,0.915884988
LT,e3,m,35,0.684704707,0.915884988
LT,e4,m,35,0.684704707,0.915884988
LT,e5,m,35,0.922432089,0.957969657
LT,e6,m,35,0.971412179,0.970538919
LT,e1,f,40,0.653169749,0.740746033
LT,e2,f,40,0.653169749,0.740746033
LT,e3,f,40,0.653169749,0.740746033
LT,e4,f,40,0.653169749,0.740746033
LT,e5,f,40,0.861313246,0.894912017
LT,e6,f,40,0.948597352,0.957699838
LT,e1,m,40,0.713438946,0.864867597
LT,e2,m,40,0.713438946,0.864867597
LT,e3,m,40,0.713438946,0.864867597
LT,e4,m,40,0.713438946,0.864867597
LT,e5,m,40,0.886245522,0.962069906
LT,e6,m,40,0.953023611,0.982638661
LT,e1,f,45,0.667478935,0.766627337
LT,e2,f,45,0.667478935,0.766627337
LT,e3,f,45,0.667478935,0.766627337
LT,e4,f,45,0.667478935,0.766627337
LT,e5,f,45,0.847068222,0.900206478
LT,e6,f,45,0.944667922,0.95567956
LT,e1,m,45,0.572309103,0.858912678
LT,e2,m,45,0.572309103,0.858912678
LT,e3,m,45,0.572309103,0.858912678
LT,e4,m,45,0.572309103,0.858912678
LT,e5,m,45,0.861509067,0.95550404
LT,e6,m,45,0.937786579,0.969299384
LT,e1,f,50,0.542354183,0.727647977
LT,e2,f,50,0.542354183,0.727647977
LT,e3,f,50,0.542354183,0.727647977
LT,e4,f,50,0.542354183,0.727647977
LT,e5,f,50,0.810095573,0.898176216
LT,e6,f,50,0.920538216,0.943335721
LT,e1,m,50,0.601620404,0.877024819
LT,e2,m,50,0.601620404,0.877024819
LT,e3,m,50,0.601620404,0.877024819
LT,e4,m,50,0.601620404,0.877024819
LT,e5,m,50,0.842370863,0.931208125
LT,e6,m,50,0.912198679,0.972464329
LT,e1,f,55,0.489414546,0.722406023
LT,e2,f,55,0.489414546,0.722406023
LT,e3,f,55,0.489414546,0.722406023
LT,e4,f,55,0.489414546,0.722406023
LT,e5,f,55,0.739438537,0.867767088
LT,e6,f,55,0.86342508,0.932138931
LT,e1,m,55,0.618845943,0.848878184
LT,e2,m,55,0.618845943,0.848878184
LT,e3,m,55,0.618845943,0.848878184
LT,e4,m,55,0.618845943,0.848878184
LT,e5,m,55,0.781514157,0.912073023
LT,e6,m,55,0.861243752,0.948181296
LT,e1,f,60,0.204819909,0.602966457
LT,e2,f,60,0.204819909,0.602966457
LT,e3,f,60,0.204819909,0.602966457
LT,e4,f,60,0.204819909,0.602966457
LT,e5,f,60,0.387656642,0.66766474
LT,e6,f,60,0.58852612,0.798278366
LT,e1,m,60,0.361082172,0.693750146
LT,e2,m,60,0.361082172,0.693750146
LT,e3,m,60,0.361082172,0.693750146
LT,e4,m,60,0.361082172,0.693750146
LT,e5,m,60,0.560150128,0.736631593
LT,e6,m,60,0.692399796,0.833440617
LT,e1,f,65,0.066817823,0.115492289
LT,e2,f,65,0.066817823,0.115492289
LT,e3,f,65,0.066817823,0.115492289
LT,e4,f,65,0.066817823,0.115492289
LT,e5,f,65,0.105922778,0.159082405
LT,e6,f,65,0.244907216,0.255672072
LT,e1,m,65,0.08674531,0.232167918
LT,e2,m,65,0.08674531,0.232167918
LT,e3,m,65,0.08674531,0.232167918
LT,e4,m,65,0.08674531,0.232167918
LT,e5,m,65,0.160805971,0.238247291
LT,e6,m,65,0.325551864,0.365426378
LT,e1,f,70,0.016556681,0.033372994
LT,e2,f,70,0.016556681,0.033372994
LT,e3,f,70,0.016556681,0.033372994
LT,e4,f,70,0.016556681,0.033372994
LT,e5,f,70,0.04363529,0.088630474
LT,e6,f,70,0.083425042,0.130024106
LT,e1,m,70,0.04904631,0.104846391
LT,e2,m,70,0.04904631,0.104846391
LT,e3,m,70,0.04904631,0.104846391
LT,e4,m,70,0.04904631,0.104846391
LT,e5,m,70,0.071365689,0.132394402
LT,e6,m,70,0.162817299,0.203497401
LU,e1,f,15,0.09264068,0.443404763
LU,e2,f,15,0.09264068,0.443404763
LU,e3,f,15,0.09264068,0.443404763
LU,e4,f,15,0.09264068,0.443404763
LU,e5,f,15,0.174303178,0.767092184
LU,e6,f,15,0,1
LU,e1,m,15,0.12228375,0.346183909
LU,e2,m,15,0.12228375,0.346183909
LU,e3,m,15,0.12228375,0.346183909
LU,e4,m,15,0.12228375,0.346183909
LU,e5,m,15,0.208164271,0.731528073
LU,e6,m,15,0.290785177,0.731528073
LU,e1,f,20,0.419783927,0.535710077
LU,e2,f,20,0.419783927,0.535710077
LU,e3,f,20,0.419783927,0.535710077
LU,e4,f,20,0.419783927,0.535710077
LU,e5,f,20,0.364683667,0.759692529
LU,e6,f,20,0.480769637,0.697649304
LU,e1,m,20,0.519690657,0.714002535
LU,e2,m,20,0.519690657,0.714002535
LU,e3,m,20,0.519690657,0.714002535
LU,e4,m,20,0.519690657,0.714002535
LU,e5,m,20,0.445467368,0.807033397
LU,e6,m,20,0.505363851,0.588001503
LU,e1,f,25,0.747992972,0.593883189
LU,e2,f,25,0.747992972,0.593883189
LU,e3,f,25,0.747992972,0.593883189
LU,e4,f,25,0.747992972,0.593883189
LU,e5,f,25,0.794126876,0.848603955
LU,e6,f,25,0.854698829,0.859228037
LU,e1,m,25,0.86648352,0.75950542
LU,e2,m,25,0.86648352,0.75950542
LU,e3,m,25,0.86648352,0.75950542
LU,e4,m,25,0.86648352,0.75950542
LU,e5,m,25,0.842429395,0.931559481
LU,e6,m,25,0.851576371,0.859743896
LU,e1,f,30,0.714918468,0.753691107
LU,e2,f,30,0.714918468,0.753691107
LU,e3,f,30,0.714918468,0.753691107
LU,e4,f,30,0.714918468,0.753691107
LU,e5,f,30,0.837773282,0.91503786
LU,e6,f,30,0.897742079,0.928284899
LU,e1,m,30,0.869849418,0.834653117
LU,e2,m,30,0.869849418,0.834653117
LU,e3,m,30,0.869849418,0.834653117
LU,e4,m,30,0.869849418,0.834653117
LU,e5,m,30,0.943825363,0.950109994
LU,e6,m,30,0.964155989,0.956820986
LU,e1,f,35,0.726587822,0.719896242
LU,e2,f,35,0.726587822,0.719896242
LU,e3,f,35,0.726587822,0.719896242
LU,e4,f,35,0.726587822,0.719896242
LU,e5,f,35,0.85897513,0.912983183
LU,e6,f,35,0.879110212,0.937351353
LU,e1,m,35,0.916971567,0.915884988
LU,e2,m,35,0.916971567,0.915884988
LU,e3,m,35,0.916971567,0.915884988
LU,e4,m,35,0.916971567,0.915884988
LU,e5,m,35,0.949856874,0.957969657
LU,e6,m,35,0.968766556,0.970538919
LU,e1,f,40,0.732169575,0.740746033
LU,e2,f,40,0.732169575,0.740746033
LU,e3,f,40,0.732169575,0.740746033
LU,e4,f,40,0.732169575,0.740746033
LU,e5,f,40,0.822683732,0.894912017
LU,e6,f,40,0.860230515,0.957699838
LU,e1,m,40,0.883985628,0.864867597
LU,e2,m,40,0.883985628,0.864867597
LU,e3,m,40,0.883985628,0.864867597
LU,e4,m,40,0.883985628,0.864867597
LU,e5,m,40,0.942627482,0.962069906
LU,e6,m,40,0.967784404,0.982638661
LU,e1,f,45,0.727907727,0.766627337
LU,e2,f,45,0.727907727,0.766627337
LU,e3,f,45,0.727907727,0.766627337
LU,e4,f,45,0.727907727,0.766627337
LU,e5,f,45,0.756979049,0.900206478
LU,e6,f,45,0.848738792,0.95567956
LU,e1,m,45,0.899634953,0.858912678
LU,e2,m,45,0.899634953,0.858912678
LU,e3,m,45,0.899634953,0.858912678
LU,e4,m,45,0.899634953,0.858912678
LU,e5,m,45,0.938774791,0.95550404
LU,e6,m,45,0.959137846,0.969299384
LU,e1,f,50,0.63014199,0.727647977
LU,e2,f,50,0.63014199,0.727647977
LU,e3,f,50,0.63014199,0.727647977
LU,e4,f,50,0.63014199,0.727647977
LU,e5,f,50,0.680210296,0.898176216
LU,e6,f,50,0.818121513,0.943335721
LU,e1,m,50,0.807166498,0.877024819
LU,e2,m,50,0.807166498,0.877024819
LU,e3,m,50,0.807166498,0.877024819
LU,e4,m,50,0.807166498,0.877024819
LU,e5,m,50,0.910648023,0.931208125
LU,e6,m,50,0.949859295,0.972464329
LU,e1,f,55,0.418242004,0.722406023
LU,e2,f,55,0.418242004,0.722406023
LU,e3,f,55,0.418242004,0.722406023
LU,e4,f,55,0.418242004,0.722406023
LU,e5,f,55,0.520217072,0.867767088
LU,e6,f,55,0.718706974,0.932138931
LU,e1,m,55,0.533526604,0.848878184
LU,e2,m,55,0.533526604,0.848878184
LU,e3,m,55,0.533526604,0.848878184
LU,e4,m,55,0.533526604,0.848878184
LU,e5,m,55,0.644665494,0.912073023
LU,e6,m,55,0.851381852,0.948181296
LU,e1,f,60,0.143270623,0.602966457
LU,e2,f,60,0.143270623,0.602966457
LU,e3,f,60,0.143270623,0.602966457
LU,e4,f,60,0.143270623,0.602966457
LU,e5,f,60,0.132743652,0.66766474
LU,e6,f,60,0.347255351,0.798278366
LU,e1,m,60,0.150986846,0.693750146
LU,e2,m,60,0.150986846,0.693750146
LU,e3,m,60,0.150986846,0.693750146
LU,e4,m,60,0.150986846,0.693750146
LU,e5,m,60,0.1988349,0.736631593
LU,e6,m,60,0.484208443,0.833440617
LU,e1,f,65,0.025786663,0.115492289
LU,e2,f,65,0.025786663,0.115492289
LU,e3,f,65,0.025786663,0.115492289
LU,e4,f,65,0.025786663,0.115492289
LU,e5,f,65,0.033947027,0.159082405
LU,e6,f,65,0.078518592,0.255672072
LU,e1,m,65,0.032054714,0.232167918
LU,e2,m,65,0.032054714,0.232167918
LU,e3,m,65,0.032054714,0.232167918
LU,e4,m,65,0.032054714,0.232167918
LU,e5,m,65,0.072476508,0.238247291
LU,e6,m,65,0.174825979,0.365426378
LU,e1,f,70,0.011924824,0.033372994
LU,e2,f,70,0.011924824,0.033372994
LU,e3,f,70,0.011924824,0.033372994
LU,e4,f,70,0.011924824,0.033372994
LU,e5,f,70,0.027818886,0.088630474
LU,e6,f,70,0.020421862,0.130024106
LU,e1,m,70,0.011097584,0.104846391
LU,e2,m,70,0.011097584,0.104846391
LU,e3,m,70,0.011097584,0.104846391
LU,e4,m,70,0.011097584,0.104846391
LU,e5,m,70,0.034879588,0.132394402
LU,e6,m,70,0.088508215,0.203497401
LV,e1,f,15,0.04318353,0.443404763
LV,e2,f,15,0.04318353,0.443404763
LV,e3,f,15,0.04318353,0.443404763
LV,e4,f,15,0.04318353,0.443404763
LV,e5,f,15,0.241556753,0.767092184
LV,e6,f,15,0.825723447,1
LV,e1,m,15,0.073498843,0.346183909
LV,e2,m,15,0.073498843,0.346183909
LV,e3,m,15,0.073498843,0.346183909
LV,e4,m,15,0.073498843,0.346183909
LV,e5,m,15,0.356062727,0.731528073
LV,e6,m,15,0.72748606,0.731528073
LV,e1,f,20,0.466022982,0.535710077
LV,e2,f,20,0.466022982,0.535710077
LV,e3,f,20,0.466022982,0.535710077
LV,e4,f,20,0.466022982,0.535710077
LV,e5,f,20,0.544561124,0.759692529
LV,e6,f,20,0.819296829,0.697649304
LV,e1,m,20,0.684916664,0.714002535
LV,e2,m,20,0.684916664,0.714002535
LV,e3,m,20,0.684916664,0.714002535
LV,e4,m,20,0.684916664,0.714002535
LV,e5,m,20,0.670473922,0.807033397
LV,e6,m,20,0.886128517,0.588001503
LV,e1,f,25,0.648981684,0.593883189
LV,e2,f,25,0.648981684,0.593883189
LV,e3,f,25,0.648981684,0.593883189
LV,e4,f,25,0.648981684,0.593883189
LV,e5,f,25,0.75246739,0.848603955
LV,e6,f,25,0.893511865,0.859228037
LV,e1,m,25,0.851740988,0.75950542
LV,e2,m,25,0.851740988,0.75950542
LV,e3,m,25,0.851740988,0.75950542
LV,e4,m,25,0.851740988,0.75950542
LV,e5,m,25,0.922689129,0.931559481
LV,e6,m,25,0.953571229,0.859743896
LV,e1,f,30,0.67608519,0.753691107
LV,e2,f,30,0.67608519,0.753691107
LV,e3,f,30,0.67608519,0.753691107
LV,e4,f,30,0.67608519,0.753691107
LV,e5,f,30,0.778740016,0.91503786
LV,e6,f,30,0.872953386,0.928284899
LV,e1,m,30,0.819983923,0.834653117
LV,e2,m,30,0.819983923,0.834653117
LV,e3,m,30,0.819983923,0.834653117
LV,e4,m,30,0.819983923,0.834653117
LV,e5,m,30,0.938076987,0.950109994
LV,e6,m,30,0.974585086,0.956820986
LV,e1,f,35,0.692109057,0.719896242
LV,e2,f,35,0.692109057,0.719896242
LV,e3,f,35,0.692109057,0.719896242
LV,e4,f,35,0.692109057,0.719896242
LV,e5,f,35,0.802912565,0.912983183
LV,e6,f,35,0.897435328,0.937351353
LV,e1,m,35,0.854818133,0.915884988
LV,e2,m,35,0.854818133,0.915884988
LV,e3,m,35,0.854818133,0.915884988
LV,e4,m,35,0.854818133,0.915884988
LV,e5,m,35,0.942872734,0.957969657
LV,e6,m,35,0.977067958,0.970538919
LV,e1,f,40,0.699085236,0.740746033
LV,e2,f,40,0.699085236,0.740746033
LV,e3,f,40,0.699085236,0.740746033
LV,e4,f,40,0.699085236,0.740746033
LV,e5,f,40,0.857173582,0.894912017
LV,e6,f,40,0.92910262,0.957699838
LV,e1,m,40,0.82517524,0.864867597
LV,e2,m,40,0.82517524,0.864867597
LV,e3,m,40,0.82517524,0.864867597
LV,e4,m,40,0.82517524,0.864867597
LV,e5,m,40,0.927334575,0.962069906
LV,e6,m,40,0.96700547,0.982638661
LV,e1,f,45,0.673745067,0.766627337
LV,e2,f,45,0.673745067,0.766627337
LV,e3,f,45,0.673745067,0.766627337
LV,e4,f,45,0.673745067,0.766627337
LV,e5,f,45,0.845578169,0.900206478
LV,e6,f,45,0.922516581,0.95567956
LV,e1,m,45,0.732605659,0.858912678
LV,e2,m,45,0.732605659,0.858912678
LV,e3,m,45,0.732605659,0.858912678
LV,e4,m,45,0.732605659,0.858912678
LV,e5,m,45,0.897442104,0.95550404
LV,e6,m,45,0.962226978,0.969299384
LV,e1,f,50,0.634678341,0.727647977
LV,e2,f,50,0.634678341,0.727647977
LV,e3,f,50,0.634678341,0.727647977
LV,e4,f,50,0.634678341,0.727647977
LV,e5,f,50,0.799558529,0.898176216
LV,e6,f,50,0.91655649,0.943335721
LV,e1,m,50,0.671373248,0.877024819
LV,e2,m,50,0.671373248,0.877024819
LV,e3,m,50,0.671373248,0.877024819
LV,e4,m,50,0.671373248,0.877024819
LV,e5,m,50,0.82870235,0.931208125
LV,e6,m,50,0.902849793,0.972464329
LV,e1,f,55,0.543992605,0.722406023
LV,e2,f,55,0.543992605,0.722406023
LV,e3,f,55,0.543992605,0.722406023
LV,e4,f,55,0.543992605,0.722406023
LV,e5,f,55,0.753648939,0.867767088
LV,e6,f,55,0.8734357,0.932138931
LV,e1,m,55,0.601411928,0.848878184
LV,e2,m,55,0.601411928,0.848878184
LV,e3,m,55,0.601411928,0.848878184
LV,e4,m,55,0.601411928,0.848878184
LV,e5,m,55,0.795597049,0.912073023
LV,e6,m,55,0.882772651,0.948181296
LV,e1,f,60,0.32069778,0.602966457
LV,e2,f,60,0.32069778,0.602966457
LV,e3,f,60,0.32069778,0.602966457
LV,e4,f,60,0.32069778,0.602966457
LV,e5,f,60,0.459742956,0.66766474
LV,e6,f,60,0.617750969,0.798278366
LV,e1,m,60,0.366767218,0.693750146
LV,e2,m,60,0.366767218,0.693750146
LV,e3,m,60,0.366767218,0.693750146
LV,e4,m,60,0.366767218,0.693750146
LV,e5,m,60,0.542265856,0.736631593
LV,e6,m,60,0.65259567,0.833440617
LV,e1,f,65,0.083638173,0.115492289
LV,e2,f,65,0.083638173,0.115492289
LV,e3,f,65,0.083638173,0.115492289
LV,e4,f,65,0.083638173,0.115492289
LV,e5,f,65,0.165470462,0.159082405
LV,e6,f,65,0.301880529,0.255672072
LV,e1,m,65,0.111038462,0.232167918
LV,e2,m,65,0.111038462,0.232167918
LV,e3,m,65,0.111038462,0.232167918
LV,e4,m,65,0.111038462,0.232167918
LV,e5,m,65,0.217932496,0.238247291
LV,e6,m,65,0.312588972,0.365426378
LV,e1,f,70,0.022260113,0.033372994
LV,e2,f,70,0.022260113,0.033372994
LV,e3,f,70,0.022260113,0.033372994
LV,e4,f,70,0.022260113,0.033372994
LV,e5,f,70,0.07657171,0.088630474
LV,e6,f,70,0.166197474,0.130024106
LV,e1,m,70,0.02859637,0.104846391
LV,e2,m,70,0.02859637,0.104846391
LV,e3,m,70,0.02859637,0.104846391
LV,e4,m,70,0.02859637,0.104846391
LV,e5,m,70,0.100891817,0.132394402
LV,e6,m,70,0.23920748,0.203497401
MT,e1,f,15,0.220653223,0.443404763
